Country Name,Year,Indicator,Value
Saudi Arabia,2020,Unemployment Rate,7.66
Spain,2020,Unemployment Rate,15.532
Italy,2020,Unemployment Rate,9.164
Singapore,2020,Unemployment Rate,4.1
Brazil,2020,Unemployment Rate,13.697
Slovenia,2020,Unemployment Rate,4.971
El Salvador,2020,Unemployment Rate,5.008
Kosovo,2020,Unemployment Rate,0.0
Panama,2020,Unemployment Rate,14.663
Uzbekistan,2020,Unemployment Rate,5.293
Chile,2020,Unemployment Rate,10.934
Bahrain,2020,Unemployment Rate,1.781
Lithuania,2020,Unemployment Rate,8.487
Poland,2020,Unemployment Rate,3.155
Colombia,2020,Unemployment Rate,15.983
Cyprus,2020,Unemployment Rate,7.755
Nicaragua,2020,Unemployment Rate,6.201
Romania,2020,Unemployment Rate,5.035
Mauritius,2020,Unemployment Rate,8.626
Kazakhstan,2020,Unemployment Rate,4.89
Estonia,2020,Unemployment Rate,6.956
Philippines,2020,Unemployment Rate,2.522
Hungary,2020,Unemployment Rate,4.25
Thailand,2020,Unemployment Rate,1.099
Argentina,2020,Unemployment Rate,11.461
Honduras,2020,Unemployment Rate,10.982
Latvia,2020,Unemployment Rate,8.098
Ecuador,2020,Unemployment Rate,6.127
Portugal,2020,Unemployment Rate,6.801
Jamaica,2020,Unemployment Rate,6.501
Japan,2020,Unemployment Rate,2.809
Peru,2020,Unemployment Rate,7.179
Serbia,2020,Unemployment Rate,9.011
Bolivia,2020,Unemployment Rate,7.903
Pakistan,2020,Unemployment Rate,6.127
Paraguay,2020,Unemployment Rate,7.548
Dominican Republic,2020,Unemployment Rate,6.126
Bosnia and Herzegovina,2020,Unemployment Rate,15.868
Moldova,2020,Unemployment Rate,1.186
Tajikistan,2020,Unemployment Rate,12.321
Montenegro,2020,Unemployment Rate,17.878
Greece,2020,Unemployment Rate,15.899
Croatia,2020,Unemployment Rate,7.507
Mongolia,2020,Unemployment Rate,6.594
Malaysia,2020,Unemployment Rate,4.54
Indonesia,2020,Unemployment Rate,4.255
Benin,2020,Unemployment Rate,1.502
Ghana,2020,Unemployment Rate,3.313
Nepal,2020,Unemployment Rate,12.975
China,2020,Unemployment Rate,5.0
Bulgaria,2020,Unemployment Rate,5.125
Morocco,2020,Unemployment Rate,11.223
Cameroon,2020,Unemployment Rate,3.87
Algeria,2020,Unemployment Rate,14.057
Senegal,2020,Unemployment Rate,3.437
Guinea,2020,Unemployment Rate,6.018
Albania,2020,Unemployment Rate,11.69
Cambodia,2020,Unemployment Rate,0.172
Bangladesh,2020,Unemployment Rate,5.436
Gabon,2020,Unemployment Rate,21.27
South Africa,2020,Unemployment Rate,29.217
Iraq,2020,Unemployment Rate,15.778
Lebanon,2020,Unemployment Rate,13.284
Burkina Faso,2020,Unemployment Rate,5.04
Mali,2020,Unemployment Rate,3.528
Nigeria,2020,Unemployment Rate,5.742
Armenia,2020,Unemployment Rate,18.175
Georgia,2020,Unemployment Rate,11.73
Jordan,2020,Unemployment Rate,19.213
Mozambique,2020,Unemployment Rate,3.921
Kenya,2020,Unemployment Rate,5.619
Namibia,2020,Unemployment Rate,21.004
Ukraine,2020,Unemployment Rate,9.475
Uganda,2020,Unemployment Rate,3.831
Tunisia,2020,Unemployment Rate,17.656
Sri Lanka,2020,Unemployment Rate,5.364
Myanmar,2020,Unemployment Rate,1.476
Togo,2020,Unemployment Rate,2.225
Ethiopia,2020,Unemployment Rate,3.994
Sierra Leone,2020,Unemployment Rate,3.508
Zambia,2020,Unemployment Rate,6.033
India,2020,Unemployment Rate,7.859
Malawi,2020,Unemployment Rate,5.728
Tanzania,2020,Unemployment Rate,2.781
Zimbabwe,2020,Unemployment Rate,8.621
Afghanistan,2020,Unemployment Rate,11.71
Finland,2021,Unemployment Rate,7.617
Denmark,2021,Unemployment Rate,5.043
Switzerland,2021,Unemployment Rate,5.013
Iceland,2021,Unemployment Rate,6.029
Norway,2021,Unemployment Rate,4.359
Netherlands,2021,Unemployment Rate,4.209
Sweden,2021,Unemployment Rate,8.722
New Zealand,2021,Unemployment Rate,3.776
Austria,2021,Unemployment Rate,6.459
Canada,2021,Unemployment Rate,7.527
Australia,2021,Unemployment Rate,5.116
United Kingdom,2021,Unemployment Rate,4.826
Israel,2021,Unemployment Rate,4.812
Costa Rica,2021,Unemployment Rate,15.139
Ireland,2021,Unemployment Rate,6.364
Germany,2021,Unemployment Rate,3.594
United States,2021,Unemployment Rate,5.349
Belgium,2021,Unemployment Rate,6.248
United Arab Emirates,2021,Unemployment Rate,3.105
Malta,2021,Unemployment Rate,3.394
France,2021,Unemployment Rate,7.874
Mexico,2021,Unemployment Rate,4.019
Uruguay,2021,Unemployment Rate,9.328
Saudi Arabia,2021,Unemployment Rate,6.621
Spain,2021,Unemployment Rate,14.781
Italy,2021,Unemployment Rate,9.497
Singapore,2021,Unemployment Rate,4.64
Brazil,2021,Unemployment Rate,13.158
Slovenia,2021,Unemployment Rate,4.744
El Salvador,2021,Unemployment Rate,4.327
Kosovo,2021,Unemployment Rate,0.0
Panama,2021,Unemployment Rate,10.177
Uzbekistan,2021,Unemployment Rate,5.364
Chile,2021,Unemployment Rate,9.281
Bahrain,2021,Unemployment Rate,1.541
Lithuania,2021,Unemployment Rate,7.112
Poland,2021,Unemployment Rate,3.268
Colombia,2021,Unemployment Rate,13.898
Cyprus,2021,Unemployment Rate,7.513
Nicaragua,2021,Unemployment Rate,6.118
Romania,2021,Unemployment Rate,5.59
Mauritius,2021,Unemployment Rate,7.719
Kazakhstan,2021,Unemployment Rate,5.546
Estonia,2021,Unemployment Rate,6.178
Philippines,2021,Unemployment Rate,3.398
Hungary,2021,Unemployment Rate,4.045
Thailand,2021,Unemployment Rate,1.215
Argentina,2021,Unemployment Rate,8.736
Honduras,2021,Unemployment Rate,8.506
Latvia,2021,Unemployment Rate,7.513
Ecuador,2021,Unemployment Rate,4.552
Portugal,2021,Unemployment Rate,6.577
Jamaica,2021,Unemployment Rate,5.188
Japan,2021,Unemployment Rate,2.828
Peru,2021,Unemployment Rate,5.097
Serbia,2021,Unemployment Rate,9.843
Bolivia,2021,Unemployment Rate,5.089
Pakistan,2021,Unemployment Rate,6.338
Paraguay,2021,Unemployment Rate,7.311
Dominican Republic,2021,Unemployment Rate,7.702
Bosnia and Herzegovina,2021,Unemployment Rate,14.897
Moldova,2021,Unemployment Rate,0.785
Tajikistan,2021,Unemployment Rate,12.333
Montenegro,2021,Unemployment Rate,16.543
Greece,2021,Unemployment Rate,14.656
Croatia,2021,Unemployment Rate,7.608
Mongolia,2021,Unemployment Rate,7.747
Malaysia,2021,Unemployment Rate,4.64
Indonesia,2021,Unemployment Rate,3.827
Benin,2021,Unemployment Rate,1.779
Ghana,2021,Unemployment Rate,3.384
Nepal,2021,Unemployment Rate,12.186
China,2021,Unemployment Rate,4.55
Bulgaria,2021,Unemployment Rate,5.267
Morocco,2021,Unemployment Rate,10.576
Cameroon,2021,Unemployment Rate,3.973
Algeria,2021,Unemployment Rate,13.63
Senegal,2021,Unemployment Rate,3.44
Guinea,2021,Unemployment Rate,5.827
Albania,2021,Unemployment Rate,11.474
Cambodia,2021,Unemployment Rate,0.396
Bangladesh,2021,Unemployment Rate,5.327
Gabon,2021,Unemployment Rate,21.218
South Africa,2021,Unemployment Rate,34.007
Iraq,2021,Unemployment Rate,16.173
Lebanon,2021,Unemployment Rate,12.669
Burkina Faso,2021,Unemployment Rate,5.2
Mali,2021,Unemployment Rate,3.966
Nigeria,2021,Unemployment Rate,5.45
Armenia,2021,Unemployment Rate,15.469
Georgia,2021,Unemployment Rate,11.791
Jordan,2021,Unemployment Rate,19.837
Mozambique,2021,Unemployment Rate,4.053
Kenya,2021,Unemployment Rate,5.693
Namibia,2021,Unemployment Rate,20.922
Ukraine,2021,Unemployment Rate,9.834
Uganda,2021,Unemployment Rate,3.422
Tunisia,2021,Unemployment Rate,16.611
Sri Lanka,2021,Unemployment Rate,4.981
Myanmar,2021,Unemployment Rate,4.34
Togo,2021,Unemployment Rate,2.333
Ethiopia,2021,Unemployment Rate,3.935
Sierra Leone,2021,Unemployment Rate,3.556
Zambia,2021,Unemployment Rate,5.199
India,2021,Unemployment Rate,6.38
Malawi,2021,Unemployment Rate,5.662
Tanzania,2021,Unemployment Rate,2.821
Zimbabwe,2021,Unemployment Rate,9.54
Afghanistan,2021,Unemployment Rate,11.994
Finland,2022,Unemployment Rate,6.719
Denmark,2022,Unemployment Rate,4.434
Switzerland,2022,Unemployment Rate,4.122
Iceland,2022,Unemployment Rate,3.789
Norway,2022,Unemployment Rate,3.231
Netherlands,2022,Unemployment Rate,3.526
Sweden,2022,Unemployment Rate,7.392
New Zealand,2022,Unemployment Rate,3.297
Austria,2022,Unemployment Rate,4.992
Canada,2022,Unemployment Rate,5.279
Australia,2022,Unemployment Rate,3.728
United Kingdom,2022,Unemployment Rate,3.73
Israel,2022,Unemployment Rate,3.695
Costa Rica,2022,Unemployment Rate,11.325
Ireland,2022,Unemployment Rate,4.501
Germany,2022,Unemployment Rate,3.12
United States,2022,Unemployment Rate,3.65
Belgium,2022,Unemployment Rate,5.57
United Arab Emirates,2022,Unemployment Rate,2.872
Malta,2022,Unemployment Rate,2.921
France,2022,Unemployment Rate,7.308
Mexico,2022,Unemployment Rate,3.256
Uruguay,2022,Unemployment Rate,7.877
Saudi Arabia,2022,Unemployment Rate,5.589
Spain,2022,Unemployment Rate,12.917
Italy,2022,Unemployment Rate,8.069
Singapore,2022,Unemployment Rate,3.591
Brazil,2022,Unemployment Rate,9.231
Slovenia,2022,Unemployment Rate,4.011
El Salvador,2022,Unemployment Rate,2.999
Kosovo,2022,Unemployment Rate,0.0
Panama,2022,Unemployment Rate,8.086
Uzbekistan,2022,Unemployment Rate,4.49
Chile,2022,Unemployment Rate,8.249
Bahrain,2022,Unemployment Rate,1.326
Lithuania,2022,Unemployment Rate,5.955
Poland,2022,Unemployment Rate,2.811
Colombia,2022,Unemployment Rate,10.547
Cyprus,2022,Unemployment Rate,6.806
Nicaragua,2022,Unemployment Rate,4.961
Romania,2022,Unemployment Rate,5.614
Mauritius,2022,Unemployment Rate,6.322
Kazakhstan,2022,Unemployment Rate,4.86
Estonia,2022,Unemployment Rate,5.571
Philippines,2022,Unemployment Rate,2.598
Hungary,2022,Unemployment Rate,3.609
Thailand,2022,Unemployment Rate,0.94
Argentina,2022,Unemployment Rate,6.805
Honduras,2022,Unemployment Rate,8.774
Latvia,2022,Unemployment Rate,6.815
Ecuador,2022,Unemployment Rate,3.761
Portugal,2022,Unemployment Rate,6.011
Jamaica,2022,Unemployment Rate,4.083
Japan,2022,Unemployment Rate,2.6
Peru,2022,Unemployment Rate,3.85
Serbia,2022,Unemployment Rate,8.439
Bolivia,2022,Unemployment Rate,3.552
Pakistan,2022,Unemployment Rate,5.485
Paraguay,2022,Unemployment Rate,6.755
Dominican Republic,2022,Unemployment Rate,5.504
Bosnia and Herzegovina,2022,Unemployment Rate,12.657
Moldova,2022,Unemployment Rate,0.897
Tajikistan,2022,Unemployment Rate,11.634
Montenegro,2022,Unemployment Rate,14.851
Greece,2022,Unemployment Rate,12.426
Croatia,2022,Unemployment Rate,6.96
Mongolia,2022,Unemployment Rate,6.211
Malaysia,2022,Unemployment Rate,3.93
Indonesia,2022,Unemployment Rate,3.462
Benin,2022,Unemployment Rate,1.685
Ghana,2022,Unemployment Rate,3.084
Nepal,2022,Unemployment Rate,10.844
China,2022,Unemployment Rate,4.98
Bulgaria,2022,Unemployment Rate,4.268
Morocco,2022,Unemployment Rate,9.494
Cameroon,2022,Unemployment Rate,3.653
Algeria,2022,Unemployment Rate,12.346
Senegal,2022,Unemployment Rate,2.837
Guinea,2022,Unemployment Rate,5.267
Albania,2022,Unemployment Rate,10.137
Cambodia,2022,Unemployment Rate,0.231
Bangladesh,2022,Unemployment Rate,4.593
Gabon,2022,Unemployment Rate,20.399
South Africa,2022,Unemployment Rate,33.268
Iraq,2022,Unemployment Rate,15.511
Lebanon,2022,Unemployment Rate,11.6
Burkina Faso,2022,Unemployment Rate,5.389
Mali,2022,Unemployment Rate,2.387
Nigeria,2022,Unemployment Rate,3.821
Armenia,2022,Unemployment Rate,13.379
Georgia,2022,Unemployment Rate,11.647
Jordan,2022,Unemployment Rate,18.2
Mozambique,2022,Unemployment Rate,3.596
Kenya,2022,Unemployment Rate,5.707
Namibia,2022,Unemployment Rate,19.695
Ukraine,2022,Unemployment Rate,0.0
Uganda,2022,Unemployment Rate,2.886
Tunisia,2022,Unemployment Rate,15.3
Sri Lanka,2022,Unemployment Rate,4.528
Myanmar,2022,Unemployment Rate,3.057
Togo,2022,Unemployment Rate,1.965
Ethiopia,2022,Unemployment Rate,3.409
Sierra Leone,2022,Unemployment Rate,3.175
Zambia,2022,Unemployment Rate,5.995
India,2022,Unemployment Rate,4.822
Malawi,2022,Unemployment Rate,5.037
Tanzania,2022,Unemployment Rate,2.588
Zimbabwe,2022,Unemployment Rate,10.087
Afghanistan,2022,Unemployment Rate,14.1
Finland,2023,Unemployment Rate,7.151
Denmark,2023,Unemployment Rate,5.094
Switzerland,2023,Unemployment Rate,4.043
Iceland,2023,Unemployment Rate,3.518
Norway,2023,Unemployment Rate,3.572
Netherlands,2023,Unemployment Rate,3.537
Sweden,2023,Unemployment Rate,7.611
New Zealand,2023,Unemployment Rate,3.729
Austria,2023,Unemployment Rate,5.264
Canada,2023,Unemployment Rate,5.415
Australia,2023,Unemployment Rate,3.668
United Kingdom,2023,Unemployment Rate,3.984
Israel,2023,Unemployment Rate,3.596
Costa Rica,2023,Unemployment Rate,8.325
Ireland,2023,Unemployment Rate,4.288
Germany,2023,Unemployment Rate,3.068
United States,2023,Unemployment Rate,3.638
Belgium,2023,Unemployment Rate,5.528
United Arab Emirates,2023,Unemployment Rate,2.151
Malta,2023,Unemployment Rate,3.11
France,2023,Unemployment Rate,7.335
Mexico,2023,Unemployment Rate,2.765
Uruguay,2023,Unemployment Rate,8.355
Saudi Arabia,2023,Unemployment Rate,4.008
Spain,2023,Unemployment Rate,12.179
Italy,2023,Unemployment Rate,7.627
Singapore,2023,Unemployment Rate,3.444
Brazil,2023,Unemployment Rate,7.947
Slovenia,2023,Unemployment Rate,3.652
El Salvador,2023,Unemployment Rate,2.992
Kosovo,2023,Unemployment Rate,0.0
Panama,2023,Unemployment Rate,6.544
Uzbekistan,2023,Unemployment Rate,4.46
Chile,2023,Unemployment Rate,9.013
Bahrain,2023,Unemployment Rate,1.154
Lithuania,2023,Unemployment Rate,6.841
Poland,2023,Unemployment Rate,2.743
Colombia,2023,Unemployment Rate,9.594
Cyprus,2023,Unemployment Rate,6.098
Nicaragua,2023,Unemployment Rate,4.716
Romania,2023,Unemployment Rate,5.589
Mauritius,2023,Unemployment Rate,5.571
Kazakhstan,2023,Unemployment Rate,4.821
Estonia,2023,Unemployment Rate,6.378
Philippines,2023,Unemployment Rate,2.222
Hungary,2023,Unemployment Rate,4.107
Thailand,2023,Unemployment Rate,0.733
Argentina,2023,Unemployment Rate,6.139
Honduras,2023,Unemployment Rate,6.07
Latvia,2023,Unemployment Rate,6.465
Ecuador,2023,Unemployment Rate,3.51
Portugal,2023,Unemployment Rate,6.509
Jamaica,2023,Unemployment Rate,4.4
Japan,2023,Unemployment Rate,2.6
Peru,2023,Unemployment Rate,4.899
Serbia,2023,Unemployment Rate,8.268
Bolivia,2023,Unemployment Rate,3.024
Pakistan,2023,Unemployment Rate,5.408
Paraguay,2023,Unemployment Rate,5.794
Dominican Republic,2023,Unemployment Rate,5.555
Bosnia and Herzegovina,2023,Unemployment Rate,10.668
Moldova,2023,Unemployment Rate,1.555
Tajikistan,2023,Unemployment Rate,11.546
Montenegro,2023,Unemployment Rate,14.621
Greece,2023,Unemployment Rate,11.066
Croatia,2023,Unemployment Rate,6.086
Mongolia,2023,Unemployment Rate,5.503
Malaysia,2023,Unemployment Rate,3.869
Indonesia,2023,Unemployment Rate,3.308
Benin,2023,Unemployment Rate,1.657
Ghana,2023,Unemployment Rate,3.063
Nepal,2023,Unemployment Rate,10.628
China,2023,Unemployment Rate,4.67
Bulgaria,2023,Unemployment Rate,4.319
Morocco,2023,Unemployment Rate,9.044
Cameroon,2023,Unemployment Rate,3.613
Algeria,2023,Unemployment Rate,11.701
Senegal,2023,Unemployment Rate,2.8
Guinea,2023,Unemployment Rate,5.244
Albania,2023,Unemployment Rate,10.108
Cambodia,2023,Unemployment Rate,0.225
Bangladesh,2023,Unemployment Rate,4.454
Gabon,2023,Unemployment Rate,20.278
South Africa,2023,Unemployment Rate,32.098
Iraq,2023,Unemployment Rate,15.447
Lebanon,2023,Unemployment Rate,11.543
Burkina Faso,2023,Unemployment Rate,5.348
Mali,2023,Unemployment Rate,2.956
Nigeria,2023,Unemployment Rate,3.074
Armenia,2023,Unemployment Rate,13.245
Georgia,2023,Unemployment Rate,11.537
Jordan,2023,Unemployment Rate,17.969
Mozambique,2023,Unemployment Rate,3.519
Kenya,2023,Unemployment Rate,5.567
Namibia,2023,Unemployment Rate,19.365
Ukraine,2023,Unemployment Rate,0.0
Uganda,2023,Unemployment Rate,2.787
Tunisia,2023,Unemployment Rate,15.106
Sri Lanka,2023,Unemployment Rate,5.997
Myanmar,2023,Unemployment Rate,3.032
Togo,2023,Unemployment Rate,1.948
Ethiopia,2023,Unemployment Rate,3.402
Sierra Leone,2023,Unemployment Rate,3.153
Zambia,2023,Unemployment Rate,5.905
India,2023,Unemployment Rate,4.172
Malawi,2023,Unemployment Rate,5.033
Tanzania,2023,Unemployment Rate,2.582
Zimbabwe,2023,Unemployment Rate,8.759
Afghanistan,2023,Unemployment Rate,13.991
Finland,2020,Life Expectancy,81.93170732
Denmark,2020,Life Expectancy,81.60243902
Switzerland,2020,Life Expectancy,83.0
Iceland,2020,Life Expectancy,83.06341463
Norway,2020,Life Expectancy,83.2097561
Netherlands,2020,Life Expectancy,81.35853659
Sweden,2020,Life Expectancy,82.35609756
New Zealand,2020,Life Expectancy,82.25609756
Austria,2020,Life Expectancy,81.19268293
Canada,2020,Life Expectancy,81.53512195
Australia,2020,Life Expectancy,83.2
United Kingdom,2020,Life Expectancy,80.3317561
Israel,2020,Life Expectancy,82.64878049
Costa Rica,2020,Life Expectancy,79.725
Ireland,2020,Life Expectancy,82.45609756
Germany,2020,Life Expectancy,81.04146341
United States,2020,Life Expectancy,76.9804878
Belgium,2020,Life Expectancy,80.69512195
United Arab Emirates,2020,Life Expectancy,81.936
Malta,2020,Life Expectancy,82.09756098
France,2020,Life Expectancy,82.17560976
Mexico,2020,Life Expectancy,70.449
Uruguay,2020,Life Expectancy,78.381
Saudi Arabia,2020,Life Expectancy,77.596
Spain,2020,Life Expectancy,82.23170732
Italy,2020,Life Expectancy,82.19512195
Singapore,2020,Life Expectancy,83.54390244
Brazil,2020,Life Expectancy,74.506
Slovenia,2020,Life Expectancy,80.53170732
El Salvador,2020,Life Expectancy,70.244
Kosovo,2020,Life Expectancy,74.212
Panama,2020,Life Expectancy,76.33
Uzbekistan,2020,Life Expectancy,71.461
Chile,2020,Life Expectancy,79.349
Bahrain,2020,Life Expectancy,78.683
Lithuania,2020,Life Expectancy,75.02926829
Poland,2020,Life Expectancy,76.4
Colombia,2020,Life Expectancy,74.757
Cyprus,2020,Life Expectancy,81.23
Nicaragua,2020,Life Expectancy,70.766
Romania,2020,Life Expectancy,74.25365854
Mauritius,2020,Life Expectancy,74.17707317
Kazakhstan,2020,Life Expectancy,71.195
Estonia,2020,Life Expectancy,78.59512195
Philippines,2020,Life Expectancy,70.097
Hungary,2020,Life Expectancy,75.4195122
Thailand,2020,Life Expectancy,77.331
Argentina,2020,Life Expectancy,75.878
Honduras,2020,Life Expectancy,70.864
Latvia,2020,Life Expectancy,75.18536585
Ecuador,2020,Life Expectancy,72.004
Portugal,2020,Life Expectancy,81.32926829
Jamaica,2020,Life Expectancy,71.452
Japan,2020,Life Expectancy,84.56
Peru,2020,Life Expectancy,73.832
Serbia,2020,Life Expectancy,74.47804878
Bolivia,2020,Life Expectancy,62.906
Pakistan,2020,Life Expectancy,65.701
Paraguay,2020,Life Expectancy,72.72
Dominican Republic,2020,Life Expectancy,72.636
Bosnia and Herzegovina,2020,Life Expectancy,76.04
Moldova,2020,Life Expectancy,69.914
Tajikistan,2020,Life Expectancy,68.605
Montenegro,2020,Life Expectancy,75.93170732
Greece,2020,Life Expectancy,81.28780488
Croatia,2020,Life Expectancy,77.52439024
Mongolia,2020,Life Expectancy,71.34902439
Malaysia,2020,Life Expectancy,76.057
Indonesia,2020,Life Expectancy,68.817
Benin,2020,Life Expectancy,60.154
Ghana,2020,Life Expectancy,64.309
Nepal,2020,Life Expectancy,69.106
China,2020,Life Expectancy,78.019
Bulgaria,2020,Life Expectancy,73.35609756
Morocco,2020,Life Expectancy,73.133
Cameroon,2020,Life Expectancy,61.674
Algeria,2020,Life Expectancy,73.257
Senegal,2020,Life Expectancy,67.496
Guinea,2020,Life Expectancy,59.35
Albania,2020,Life Expectancy,77.824
Cambodia,2020,Life Expectancy,70.059
Bangladesh,2020,Life Expectancy,71.421
Gabon,2020,Life Expectancy,67.073
South Africa,2020,Life Expectancy,65.15
Iraq,2020,Life Expectancy,69.651
Lebanon,2020,Life Expectancy,76.299
Burkina Faso,2020,Life Expectancy,60.454
Mali,2020,Life Expectancy,58.858
Nigeria,2020,Life Expectancy,53.072
Armenia,2020,Life Expectancy,73.37560976
Georgia,2020,Life Expectancy,73.509
Jordan,2020,Life Expectancy,75.583
Mozambique,2020,Life Expectancy,61.39
Kenya,2020,Life Expectancy,61.596
Namibia,2020,Life Expectancy,64.071
Ukraine,2020,Life Expectancy,73.283
Uganda,2020,Life Expectancy,66.41
Tunisia,2020,Life Expectancy,75.004
Sri Lanka,2020,Life Expectancy,76.928
Myanmar,2020,Life Expectancy,66.612
Togo,2020,Life Expectancy,61.123
Ethiopia,2020,Life Expectancy,65.969
Sierra Leone,2020,Life Expectancy,59.694
Zambia,2020,Life Expectancy,63.361
India,2020,Life Expectancy,70.156
Malawi,2020,Life Expectancy,65.216
Tanzania,2020,Life Expectancy,66.771
Zimbabwe,2020,Life Expectancy,61.53
Afghanistan,2020,Life Expectancy,61.454
Finland,2021,Life Expectancy,81.88536585
Denmark,2021,Life Expectancy,81.40487805
Switzerland,2021,Life Expectancy,83.75121951
Iceland,2021,Life Expectancy,83.16585366
Norway,2021,Life Expectancy,83.16341463
Netherlands,2021,Life Expectancy,81.3097561
Sweden,2021,Life Expectancy,83.05609756
New Zealand,2021,Life Expectancy,82.20731707
Austria,2021,Life Expectancy,81.1902439
Canada,2021,Life Expectancy,81.51682927
Australia,2021,Life Expectancy,83.3
United Kingdom,2021,Life Expectancy,80.64731707
Israel,2021,Life Expectancy,82.5
Costa Rica,2021,Life Expectancy,78.05
Ireland,2021,Life Expectancy,82.25365854
Germany,2021,Life Expectancy,80.7902439
United States,2021,Life Expectancy,76.32926829
Belgium,2021,Life Expectancy,81.7902439
United Arab Emirates,2021,Life Expectancy,79.083
Malta,2021,Life Expectancy,82.25853659
France,2021,Life Expectancy,82.32439024
Mexico,2021,Life Expectancy,69.75
Uruguay,2021,Life Expectancy,75.434
Saudi Arabia,2021,Life Expectancy,77.089
Spain,2021,Life Expectancy,83.17804878
Italy,2021,Life Expectancy,82.64634146
Singapore,2021,Life Expectancy,83.09268293
Brazil,2021,Life Expectancy,73.038
Slovenia,2021,Life Expectancy,80.67560976
El Salvador,2021,Life Expectancy,69.941
Kosovo,2021,Life Expectancy,74.981
Panama,2021,Life Expectancy,77.004
Uzbekistan,2021,Life Expectancy,71.681
Chile,2021,Life Expectancy,78.876
Bahrain,2021,Life Expectancy,78.083
Lithuania,2021,Life Expectancy,74.03658537
Poland,2021,Life Expectancy,75.35121951
Colombia,2021,Life Expectancy,72.698
Cyprus,2021,Life Expectancy,80.573
Nicaragua,2021,Life Expectancy,70.478
Romania,2021,Life Expectancy,72.8097561
Mauritius,2021,Life Expectancy,73.6802439
Kazakhstan,2021,Life Expectancy,70.131
Estonia,2021,Life Expectancy,76.94390244
Philippines,2021,Life Expectancy,66.675
Hungary,2021,Life Expectancy,74.06585366
Thailand,2021,Life Expectancy,77.606
Argentina,2021,Life Expectancy,73.948
Honduras,2021,Life Expectancy,69.492
Latvia,2021,Life Expectancy,72.9804878
Ecuador,2021,Life Expectancy,72.746
Portugal,2021,Life Expectancy,81.37804878
Jamaica,2021,Life Expectancy,69.085
Japan,2021,Life Expectancy,84.44560976
Peru,2021,Life Expectancy,71.596
Serbia,2021,Life Expectancy,72.7804878
Bolivia,2021,Life Expectancy,61.427
Pakistan,2021,Life Expectancy,65.773
Paraguay,2021,Life Expectancy,68.108
Dominican Republic,2021,Life Expectancy,71.757
Bosnia and Herzegovina,2021,Life Expectancy,74.567
Moldova,2021,Life Expectancy,68.991
Tajikistan,2021,Life Expectancy,69.594
Montenegro,2021,Life Expectancy,73.82439024
Greece,2021,Life Expectancy,80.08292683
Croatia,2021,Life Expectancy,76.42439024
Mongolia,2021,Life Expectancy,71.64512195
Malaysia,2021,Life Expectancy,73.917
Indonesia,2021,Life Expectancy,67.452
Benin,2021,Life Expectancy,59.61
Ghana,2021,Life Expectancy,64.286
Nepal,2021,Life Expectancy,68.385
China,2021,Life Expectancy,78.117
Bulgaria,2021,Life Expectancy,71.21219512
Morocco,2021,Life Expectancy,73.385
Cameroon,2021,Life Expectancy,61.146
Algeria,2021,Life Expectancy,75.208
Senegal,2021,Life Expectancy,66.868
Guinea,2021,Life Expectancy,59.373
Albania,2021,Life Expectancy,76.844
Cambodia,2021,Life Expectancy,69.301
Bangladesh,2021,Life Expectancy,71.103
Gabon,2021,Life Expectancy,67.072
South Africa,2021,Life Expectancy,62.01
Iraq,2021,Life Expectancy,70.704
Lebanon,2021,Life Expectancy,73.65
Burkina Faso,2021,Life Expectancy,60.046
Mali,2021,Life Expectancy,59.116
Nigeria,2021,Life Expectancy,53.455
Armenia,2021,Life Expectancy,72.27804878
Georgia,2021,Life Expectancy,71.635
Jordan,2021,Life Expectancy,74.204
Mozambique,2021,Life Expectancy,60.268
Kenya,2021,Life Expectancy,61.225
Namibia,2021,Life Expectancy,60.85
Ukraine,2021,Life Expectancy,71.631
Uganda,2021,Life Expectancy,66.45
Tunisia,2021,Life Expectancy,72.893
Sri Lanka,2021,Life Expectancy,76.278
Myanmar,2021,Life Expectancy,65.553
Togo,2021,Life Expectancy,61.328
Ethiopia,2021,Life Expectancy,65.33
Sierra Leone,2021,Life Expectancy,60.26
Zambia,2021,Life Expectancy,62.363
India,2021,Life Expectancy,67.282
Malawi,2021,Life Expectancy,64.782
Tanzania,2021,Life Expectancy,66.131
Zimbabwe,2021,Life Expectancy,60.135
Afghanistan,2021,Life Expectancy,60.417
Finland,2022,Life Expectancy,81.18780488
Denmark,2022,Life Expectancy,81.30487805
Switzerland,2022,Life Expectancy,83.60487805
Iceland,2022,Life Expectancy,82.1195122
Norway,2022,Life Expectancy,82.5097561
Netherlands,2022,Life Expectancy,81.61463415
Sweden,2022,Life Expectancy,83.05853659
New Zealand,2022,Life Expectancy,81.95853659
Austria,2022,Life Expectancy,81.29512195
Canada,2022,Life Expectancy,81.24536585
Australia,2022,Life Expectancy,83.2
United Kingdom,2022,Life Expectancy,81.01121951
Israel,2022,Life Expectancy,82.7
Costa Rica,2022,Life Expectancy,79.316
Ireland,2022,Life Expectancy,82.5097561
Germany,2022,Life Expectancy,80.60804878
United States,2022,Life Expectancy,77.43414634
Belgium,2022,Life Expectancy,81.74878049
United Arab Emirates,2022,Life Expectancy,80.487
Malta,2022,Life Expectancy,82.44878049
France,2022,Life Expectancy,82.12926829
Mexico,2022,Life Expectancy,73.973
Uruguay,2022,Life Expectancy,76.468
